Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2013-08-21,0.0,0.0,0.0,0.0,16.42,1.42,0.0,0.0,51446.0
2013-08-20,14.9,15.05,14.35,14.98,15.0,-0.05,52253.0,0.0,56658.0
2013-08-19,14.35,15.05,14.18,15.03,15.05,0.6,57320.0,0.0,66466.0
2013-08-16,14.05,14.62,13.9,14.44,14.45,0.2,91332.0,0.0,80847.0
2013-08-15,13.65,14.35,13.6,14.23,14.25,0.9,82424.0,0.0,99678.0
2013-08-14,13.1,13.35,12.97,13.33,13.35,0.25,53412.0,0.0,110115.0
2013-08-13,13.25,13.55,13.0,13.09,13.1,-0.25,48794.0,0.0,117534.0
2013-08-12,13.75,13.9,13.3,13.32,13.35,-0.2,49455.0,86.0,118993.0
2013-08-09,13.35,13.7,13.14,13.52,13.55,0.3,44471.0,0.0,120490.0
2013-08-08,13.3,13.65,13.2,13.22,13.25,-0.3,40956.0,0.0,125498.0
2013-08-07,13.55,14.0,13.45,13.53,13.55,0.15,60310.0,0.0,129029.0
2013-08-06,13.05,13.6,13.05,13.37,13.4,0.35,52366.0,400.0,136606.0
2013-08-05,13.1,13.25,12.95,13.03,13.05,-0.1,42938.0,1027.0,144726.0
2013-08-02,13.55,13.65,13.1,13.13,13.15,-0.45,49345.0,582.0,153813.0
2013-08-01,13.7,13.75,13.45,13.57,13.6,-0.3,68675.0,120.0,151937.0
2013-07-31,14.3,14.45,13.65,13.87,13.9,-0.4,79993.0,2035.0,153325.0
2013-07-30,14.55,14.8,14.25,14.27,14.3,-0.35,52499.0,0.0,156183.0
2013-07-29,14.55,14.85,14.45,14.63,14.65,0.2,40013.0,0.0,160891.0
2013-07-26,14.65,14.95,14.4,14.42,14.45,-0.05,32852.0,0.0,166065.0
2013-07-25,15.0,15.12,14.45,14.47,14.5,-0.3,41316.0,0.0,172033.0
2013-07-24,14.5,15.05,14.43,14.76,14.8,0.15,57856.0,1250.0,175588.0
2013-07-23,14.55,14.93,14.45,14.62,14.65,-0.05,52892.0,2523.0,180006.0
2013-07-22,13.95,15.12,13.95,14.67,14.7,-0.2,46217.0,2769.0,178882.0
2013-07-19,15.45,15.69,14.85,14.86,14.9,-0.55,52856.0,2152.0,179077.0
2013-07-18,15.6,15.64,15.15,15.42,15.45,-0.15,58035.0,4910.0,176483.0
2013-07-17,16.1,16.2,15.55,15.55,15.6,-0.6,68769.0,2576.0,176117.0
2013-07-16,15.75,16.39,15.65,16.15,16.2,0.45,62259.0,974.0,167637.0
2013-07-15,16.1,16.1,15.65,15.73,15.75,-0.45,47251.0,1743.0,161211.0
2013-07-12,15.9,16.2,15.83,16.17,16.2,0.15,47903.0,507.0,145644.0
2013-07-11,15.9,16.1,15.8,16.04,16.05,-0.3,52436.0,2010.0,136409.0
2013-07-10,16.65,16.65,16.3,16.32,16.35,-0.3,53968.0,1091.0,121227.0
2013-07-09,16.6,16.7,16.35,16.64,16.65,-0.1,64664.0,3811.0,113057.0
2013-07-08,17.25,17.3,16.7,16.73,16.75,-0.7,65276.0,7044.0,97993.0
2013-07-05,18.05,18.3,17.4,17.42,17.45,-0.9,56864.0,5877.0,88055.0
2013-07-03,18.75,18.82,18.25,18.33,18.35,-0.1,30411.0,1189.0,77810.0
2013-07-02,18.3,18.8,18.05,18.43,18.45,0.0,43096.0,3039.0,73402.0
2013-07-01,18.65,18.7,18.0,18.45,18.45,-0.45,51080.0,2114.0,71684.0
2013-06-28,18.85,19.35,18.55,18.89,18.9,-0.15,46133.0,2947.0,64556.0
2013-06-27,19.4,19.45,18.9,19.03,19.05,-0.55,38722.0,1046.0,63948.0
2013-06-26,19.6,19.9,19.43,19.58,19.6,-0.35,39397.0,313.0,62379.0
2013-06-25,19.85,20.15,19.6,19.93,19.95,-0.35,44097.0,396.0,60513.0
